"id","sku","title","short description","description","category","link","image_link","price","shipping","stock","Fitment"
"50733","SNLC015","Toyota Hilux Invincible X 18-20 Fog Light Surrounds","Toyota Hilux 2018-2020 models



Please note: This item is only suitable for 'Invincible' & 'Invincible X' models","Predator4x4 fog light trims are an excellent way of refreshing the front end of your vehicle. Easy to fit and featuring modern designs, our fog light covers and trims are the perfect cost-effective upgrade for your car.







 



 Manufactured from OEM grade ABS











 



 Supplied as pictured in a sleek black finish











 



 Designed to be a direct replacement for the standard fog light surrounds











 



 Instantly enhances the appearance of your Hilux











 



 Supplied as a pair","Styling > Bumpers","https://www.4x4predator.co.uk/body-styling/toyota-hilux-invincible-x-18-20-fog-light-surrounds/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/SNLC015-01.jpg","5.99","","in stock","Hilux,MK8/MK9 Revo (2015+),Toyota"
"51524","SNLC005","Ford Ranger T7 T8 2015-2021 Black Headlight Covers","Ford Ranger T7 & T8 2015-2021 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.

 	

 	Manufactured from OEM grade ABS




 	

 	Supplied as pictured in a sleek black finish




 	

 	Designed to be a direct fitment for the standard headlight




 	

 	Instantly enhances the appearance of your vehicle




 	

 	Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/ford-ranger-t7-t8-2015-2021-black-headlight-covers/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/50-50-1-3.jpg","24.99","","in stock","Ford,Ranger,Ranger T7 (2015-2019),Ranger T8 (2019-2022)"
"51945","SNRL006","Mitsubishi L200 Triton 15-18 LED Roof Light","Mitsubishi L200 Triton Pre-Facelift 2015-2018 Models","Predator4x4 roof mounted led lights are built from the highest quality materials, ensuring durability in the toughest conditions. All roof lights are designed to ensure perfect flush fitment every time.







 



 Supplied with two light pods each with 3 bright LED lights, increasing visibility on or off road











 



 Sleek black finish to perfectly compliment the vehicle











 



 Manufactured from OEM grade materials











 



 Gives your vehicle a more aggressive look











 



 Designed with durability in mind","Styling > Roof Lights","https://www.4x4predator.co.uk/roof-lights/mitsubishi-l200-triton-15-18-led-roof-light/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/SNRL006-02-50-50-1.jpg","114.99","","in stock","L200,Mitsubishi,Series 5 (2015-2019)"
"51556","SNLC006","Ford Ranger T6 T7 T8 12-21 Black Tail Light Covers","Ford Ranger 2012-2020 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.

 	

 	Manufactured from OEM grade ABS




 	

 	Supplied as pictured in a sleek black finish




 	

 	Designed to be a direct fitment for the standard tail light




 	

 	Instantly enhances the appearance of your vehicle




 	

 	Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/ford-ranger-t6-t7-t8-12-21-black-tail-light-covers/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/CAR-THREE-REAR-ANGLE-copy-1.jpg","26.99","","in stock","Ford,Ranger,Ranger T6 (2012-2015),Ranger T7 (2015-2019),Ranger T8 (2019-2022)"
"51585","SNLC007","Ford Ranger T7 2015-2019 Headlight Cover Trim Black","Ford Ranger 2015-2020 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.

&nbsp;

 	

 	Manufactured from OEM grade ABS



&nbsp;

 	

 	Supplied as pictured in a sleek black finish



&nbsp;

 	

 	Designed to be a direct fitment for the standard headlight



&nbsp;

 	

 	Instantly enhances the appearance of your vehicle



&nbsp;

 	

 	Supplied as a pair



&nbsp;","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/ford-ranger-t7-2015-2019-headlight-cover-trim-black/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/50-50-27.jpg","24.99","","in stock","Ford,Ranger,Ranger T7 (2015-2019)"
"51575","SNLC008","Ford Ranger T6 T7 T8 2012-2021 Matte Black Tail Light Covers","Ford Ranger T6, T7 & T8 2012-2021 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.

 	

 	Manufactured from OEM grade ABS




 	

 	Supplied as pictured in a sleek black finish




 	

 	Designed to be a direct fitment for the standard tail light




 	

 	Instantly enhances the appearance of your vehicle




 	

 	Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/ford-ranger-t6-t7-t8-2012-2021-matte-black-tail-light-covers/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/RANGER-REAR-ANGLE-TAILLIGHT-copy-1.jpg","24.99","","out of stock","Ford,Ranger,Ranger T6 (2012-2015),Ranger T7 (2015-2019),Ranger T8 (2019-2022)"
"51531","SNLC009","Ford Ranger T6 12-14 Matte Black Headlight Covers","Ford Ranger T6 2012-2014 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.







 



 Manufactured from OEM grade ABS











 



 Supplied as pictured in a sleek black finish











 



 Designed to be a direct fitment for the standard headlight











 



 Instantly enhances the appearance of your vehicle











 



 Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/ford-ranger-t6-12-14-matte-black-headlight-covers/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/SNLC009-01-copy.jpg","22.99","","in stock","Ford,Ranger,Ranger T6 (2012-2015)"
"51649","SNLC019","Toyota Hilux Revo 2015-2017 Headlight Cover Trim Black","Toyota Hilux Revo 2015-2017 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.







 



 Manufactured from OEM grade ABS











 



 Supplied as pictured in a sleek black finish











 



 Designed to be a direct fitment for the standard headlight











 



 Instantly enhances the appearance of your vehicle











 



 Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/toyota-hilux-headlight-cover-trim-black/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/SNLC006-fade.jpg","14.99","","in stock","Hilux,MK8/MK9 Revo (2015+),Toyota"
"50798","SNWD045","Toyota Hilux Vigo Single Cab 05-11 Black Wind Deflectors","Toyota Hilux Vigo Single Cab 2005-2011 models","Predator4x4 wind deflectors are an excellent accessory for your vehicle, improving the look of your car and reducing buffeting and wind noise when driving with the window open.

 Manufactured from OEM grade materials
 Tinted black design to perfectly compliment the Hilux
 Designed to withstand life on or off the road for years to come
 Easy to fit accessory
 Prevents rain and debris from getting through the windows","Styling > Wind Deflectors","https://www.4x4predator.co.uk/wind-deflectors/toyota-hilux-vigo-single-cab-05-11-black-wind-deflectors/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/SNWD045-01.png","14.99","","out of stock","Hilux,MK7 Vigo (2005-2015),Toyota"
"51391","SNLC021","VW Amarok 2010-2020 Black Tail Light Covers","VW Amarok 2010-2020 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.







 



 Manufactured from OEM grade ABS











 



 Supplied as pictured in a sleek black finish











 



 Designed to be a direct fitment for the standard Tail light











 



 Instantly enhances the appearance of your vehicle











 



 Supplied as a pair","Styling > Bumpers","https://www.4x4predator.co.uk/body-styling/vw-amarok-2010-2020-black-tail-light-covers/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/SNLC021-fade.jpg","19.99","","in stock","Amarok,MK1 (2010-2020),Volkswagen"
"51409","SNLC022","Mitsubishi L200 19-23 Head Light Cover","Mitsubishi L200 2019- 2023 models","Our headlight covers provide an extra layer of protection for your vehicle's headlights. They help shield the headlights from various elements such as dirt, debris, and rocks, reducing the risk of damage and potentially expensive repairs.







 



 Made from high-quality materials that are designed to withstand harsh weather conditions











 



 Transparent design for maximum visibility











 



 Designed for easy installation with pre-applied clear 3m tape











 



 Durable and UV stable to resist fading











 



 Protects your headlights from unwanted damage & costly repairs","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/mitsubishi-l200-triton-2019-2023-black-head-light-cover-trim-2/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/SNLC022-fade.jpg","24.99","","in stock","L200,Mitsubishi,Series 6 (2019-2023)"
"51378","SNLC023","Mitsubishi L200 Triton Black Tail Light Cover 2019-2023","Mitsubishi L200 2019- 2023 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.







 



 Manufactured from OEM grade ABS











 



 Supplied as pictured in a sleek black finish











 



 Designed to be a direct fitment for the standard tail light











 



 Instantly enhances the appearance of your vehicle











 



 Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/mitsubishi-l200-triton-black-tail-light-cover-19-23/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/SNLC023-fade.jpg","29.99","","in stock","L200,Mitsubishi,Series 6 (2019-2023)"
"51736","SNWD048","Volkswagen Tiguan 5N 07-12 Black Wind Deflectors","Volkswagen Tiguan 5N Pre-Facelift 2007-2012 models



Please note: these wind deflectors are fitted to the outside of the vehicle with 3M Tape.","Predator4x4 wind deflectors are an excellent accessory for your vehicle, improving the look of your car and reducing buffeting and wind noise when driving with the window open.







 



 Manufactured from OEM grade materials











 



 Slim black design to perfectly compliment the Tiguan











 



 Designed to withstand life on or off the road for years to come











 



 Easy to fit accessory











 



 Prevents rain and debris from getting through the windows","Styling > Wind Deflectors","https://www.4x4predator.co.uk/wind-deflectors/volkswagen-tiguan-5n-07-12-black-wind-deflectors/","https://www.4x4predator.co.uk/wp-content/uploads/2023/08/SNWD048-copy.jpg","19.99","","in stock","5N (2007-2015),Tiguan,Volkswagen"
"51412","SNLC024","Mitsubishi L200 Triton 2019-2023 Black Fog Light Cover Trims","Mitsubishi L200 2019-2023 models","Predator4x4 light trims are an excellent way of refreshing your vehicle. Easy to fit and featuring modern designs, our light covers and trims are the perfect cost-effective upgrade for your car.







 



 Manufactured from OEM grade ABS











 



 Supplied as pictured in a sleek black finish











 



 Designed to be a direct fitment for the standard fog light











 



 Instantly enhances the appearance of your vehicle











 



 Supplied as a pair","Styling > Light Covers","https://www.4x4predator.co.uk/light-covers/mitsubishi-l200-triton-2019-2023-black-fog-light-cover-trims/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/SNLC024-01.jpg","29.99","","in stock","L200,Mitsubishi,Series 6 (2019-2023)"
